#property,line_cd,station_cd1,station_cd2
7487,99315,9931507,9931508
7488,99315,9931508,9931509
7489,99315,9931510,9931506
7490,99316,9931601,9931602
7491,99316,9931602,9931603
7492,99316,9931603,9931604
7493,99316,9931604,9931605
7494,99316,9931605,9931606
7495,99316,9931606,9931607
7496,99316,9931607,9931608
7497,99316,9931608,9931609
7498,99316,9931609,9931610
7499,99316,9931610,9931611
7500,99316,9931611,9931612
7501,99316,9931612,9931613
7502,99316,9931613,9931614
7503,99316,9931614,9931615
7504,99316,9931615,9931616
7505,99316,9931616,9931617
7506,99316,9931617,9931618
7507,99316,9931618,9931619
7508,99316,9931619,9931620
7509,99316,9931620,9931621
7510,99316,9931621,9931622
7511,99316,9931622,9931623
7512,99316,9931623,9931624
7513,99316,9931624,9931625
7514,99316,9931625,9931626
7515,99316,9931626,9931627
7516,99316,9931627,9931628
7517,99316,9931628,9931629
7518,99316,9931629,9931630
7519,99316,9931630,9931631
7520,99316,9931631,9931632
7521,99317,9931701,9931702
7522,99317,9931702,9931703
7523,99317,9931703,9931704
7524,99317,9931704,9931705
7525,99317,9931705,9931706
7526,99317,9931706,9931707
7527,99317,9931707,9931708
7528,99317,9931708,9931709
7529,99317,9931709,9931710
7530,99317,9931710,9931711
7531,99317,9931711,9931712
7532,99317,9931712,9931713
7533,99317,9931713,9931714
7534,99318,9931801,9931802
7535,99318,9931802,9931803
7536,99318,9931803,9931804
7537,99318,9931804,9931825
7538,99318,9931805,9931806
7539,99318,9931806,9931807
7540,99318,9931807,9931808
7541,99318,9931808,9931809
7542,99318,9931809,9931810
7543,99318,9931810,9931811
7544,99318,9931811,9931812
7545,99318,9931812,9931813
7546,99318,9931813,9931814
7547,99318,9931814,9931815
7548,99318,9931815,9931816
7549,99318,9931816,9931817
7550,99318,9931817,9931818
7551,99318,9931818,9931819
7552,99318,9931819,9931820
7553,99318,9931820,9931821
7554,99318,9931821,9931822
7555,99318,9931822,9931823
7556,99318,9931823,9931824
7557,99318,9931825,9931805
7558,99319,9931901,9931902
7559,99319,9931902,9931903
7560,99320,9932001,9932002
7561,99320,9932002,9932003
7562,99320,9932003,9932004
7563,99320,9932004,9932005
7564,99320,9932005,9932006
7565,99320,9932006,9932007
7566,99320,9932007,9932008
7567,99320,9932008,9932009
7568,99320,9932009,9932010
7569,99320,9932010,9932011
7570,99320,9932011,9932012
7571,99320,9932012,9932013
7572,99320,9932013,9932014
7573,99320,9932014,9932015
7574,99321,9932101,9932102
7575,99321,9932102,9932103
7576,99321,9932103,9932104
7577,99321,9932104,9932105
7578,99321,9932105,9932106
7579,99321,9932106,9932107
7580,99321,9932107,9932108
7581,99321,9932108,9932109
7582,99321,9932109,9932110
7583,99321,9932110,9932111
7584,99321,9932111,9932112
7585,99321,9932112,9932113
7586,99323,9932301,9932302
7587,99323,9932302,9932303
7588,99323,9932303,9932304
7589,99323,9932304,9932305
7590,99323,9932305,9932306
7591,99323,9932306,9932307
7592,99323,9932307,9932308
7593,99323,9932308,9932309
7594,99323,9932309,9932310
7595,99323,9932310,9932311
7596,99323,9932311,9932312
7597,99323,9932312,9932313
7598,99323,9932313,9932314
7599,99323,9932314,9932315
7600,99323,9932315,9932316
7601,99324,9932401,9932402
7602,99325,9932501,9932502
7603,99325,9932502,9932503
7604,99325,9932503,9932504
7605,99325,9932504,9932505
7606,99325,9932505,9932506
7607,99325,9932506,9932507
7608,99325,9932507,9932508
7609,99325,9932508,9932509
7610,99325,9932509,9932510
7611,99325,9932510,9932511
7612,99325,9932511,9932512
7613,99325,9932512,9932513
7614,99325,9932513,9932514
7615,99325,9932514,9932515
7616,99325,9932515,9932516
7617,99325,9932516,9932517
7618,99325,9932517,9932518
7619,99326,9932601,9932602
7620,99326,9932602,9932603
7621,99326,9932603,9932604
7622,99326,9932604,9932605
7623,99326,9932605,9932606
7624,99326,9932606,9932607
7625,99326,9932607,9932608
7626,99327,9932701,9932702
7627,99327,9932702,9932721
7628,99327,9932703,9932704
7629,99327,9932704,9932705
7630,99327,9932705,9932706
7631,99327,9932706,9932707
7632,99327,9932707,9932708
7633,99327,9932708,9932709
7634,99327,9932709,9932710
7635,99327,9932710,9932711
7636,99327,9932711,9932712
7637,99327,9932712,9932713
7638,99327,9932713,9932714
7639,99327,9932714,9932715
7640,99327,9932715,9932716
7641,99327,9932716,9932717
7642,99327,9932717,9932718
7643,99327,9932718,9932719
7644,99327,9932719,9932720
7645,99327,9932721,9932703
7646,99328,9932801,9932802
7647,99328,9932802,9932803
7648,99328,9932803,9932804
7649,99328,9932804,9932805
7650,99328,9932805,9932806
7651,99328,9932806,9932807
7652,99328,9932807,9932808
7653,99328,9932808,9932809
7654,99328,9932809,9932810
7655,99328,9932810,9932811
7656,99328,9932811,9932812
7657,99328,9932812,9932813
7658,99328,9932813,9932814
7659,99328,9932814,9932815
7660,99328,9932815,9932816
7661,99328,9932816,9932817
7662,99328,9932817,9932818
7663,99328,9932818,9932823
7664,99328,9932819,9932820
7665,99328,9932820,9932821
7666,99328,9932821,9932822
7667,99328,9932823,9932819
7668,99329,9932901,9932902
7669,99329,9932902,9932903
7670,99329,9932903,9932904
7671,99329,9932904,9932905
7672,99329,9932905,9932906
7673,99329,9932906,9932907
7674,99329,9932907,9932908
7675,99329,9932908,9932909
7676,99329,9932909,9932910
7677,99329,9932910,9932911
7678,99329,9932911,9932912
7679,99329,9932912,9932913
7680,99329,9932913,9932914
7681,99329,9932914,9932915
7682,99329,9932915,9932916
7683,99329,9932916,9932917
7684,99329,9932917,9932918
7685,99329,9932918,9932919
7686,99329,9932919,9932920
7687,99329,9932920,9932921
7688,99329,9932921,9932922
7689,99329,9932922,9932923
7690,99329,9932923,9932924
7691,99330,9933001,9933002
7692,99330,9933002,9933003
7693,99330,9933003,9933004
7694,99330,9933004,9933005
7695,99330,9933005,9933006
7696,99330,9933006,9933007
7697,99330,9933007,9933008
7698,99330,9933008,9933009
7699,99330,9933009,9933010
7700,99330,9933010,9933011
7701,99330,9933011,9933012
7702,99330,9933012,9933013
7703,99330,9933013,9933014
7704,99330,9933014,9933015
7705,99330,9933015,9933016
7706,99330,9933016,9933017
7707,99331,9933101,9933102
7708,99331,9933102,9933103
7709,99331,9933103,9933104
7710,99331,9933104,9933105
7711,99331,9933105,9933106
7712,99332,9933201,9933202
7713,99332,9933202,9933203
7714,99332,9933203,9933204
7715,99332,9933204,9933205
7716,99332,9933205,9933206
7717,99332,9933206,9933207
7718,99332,9933207,9933208
7719,99332,9933208,9933209
7720,99332,9933209,9933210
7721,99332,9933210,9933211
7722,99332,9933211,9933212
7723,99332,9933212,9933213
7724,99333,9933301,9933302
7725,99333,9933302,9933303
7726,99333,9933303,9933304
7727,99333,9933304,9933305
7728,99333,9933305,9933306
7729,99334,9933401,9933402
7730,99334,9933402,9933403
7731,99334,9933403,9933404
7732,99334,9933404,9933405
7733,99334,9933405,9933406
7734,99334,9933406,9933407
7735,99334,9933407,9933408
7736,99334,9933408,9933409
7737,99334,9933409,9933410
7738,99334,9933410,9933411
7739,99334,9933411,9933412
7740,99334,9933412,9933413
7741,99334,9933413,9933414
7742,99334,9933414,9933415
7743,99334,9933415,9933416
7744,99334,9933416,9933417
7745,99334,9933417,9933418
7746,99334,9933418,9933419
7747,99335,9933501,9933502
7748,99335,9933502,9933503
7749,99335,9933503,9933504
7750,99335,9933504,9933505
7751,99335,9933505,9933506
7752,99335,9933506,9933507
7753,99335,9933507,9933508
7754,99335,9933508,9933509
7755,99335,9933509,9933510
7756,99336,9933601,9933602
7757,99336,9933602,9933603
7758,99336,9933603,9933604
7759,99336,9933604,9933605
7760,99336,9933605,9933606
7761,99336,9933606,9933607
7762,99336,9933607,9933611
7763,99336,9933608,9933609
7764,99336,9933609,9933610
7765,99336,9933611,9933608
7766,99337,9933701,9933702
7767,99337,9933702,9933703
7768,99337,9933703,9933704
7769,99337,9933704,9933705
7770,99337,9933705,9933706
7771,99337,9933706,9933707
7772,99337,9933707,9933708
7773,99338,9933801,9933802
7774,99338,9933802,9933803
7775,99338,9933803,9933804
7776,99338,9933804,9933805
7777,99338,9933805,9933806
7778,99338,9933806,9933807
7779,99338,9933807,9933808
7780,99338,9933808,9933809
7781,99339,9933901,9933902
7782,99339,9933902,9933903
7783,99339,9933903,9933904
7784,99339,9933904,9933905
7785,99339,9933905,9933906
7786,99339,9933906,9933907
7787,99339,9933907,9933908
7788,99339,9933908,9933909
7789,99339,9933909,9933910
7790,99339,9933910,9933911
7791,99340,9934001,9934002
7792,99340,9934002,9934003
7793,99340,9934003,9934004
7794,99340,9934004,9934005
7795,99340,9934005,9934006
7796,99340,9934006,9934007
7797,99340,9934007,9934008
7798,99340,9934008,9934009
7799,99340,9934009,9934010
7800,99340,9934010,9934011
7801,99340,9934011,9934012
7802,99340,9934012,9934013
7803,99340,9934013,9934014
7804,99340,9934014,9934015
7805,99341,9934101,9934102
7806,99341,9934102,9934103
7807,99341,9934103,9934104
7808,99341,9934104,9934105
7809,99341,9934105,9934106
7810,99341,9934106,9934107
7811,99341,9934107,9934108
7812,99341,9934108,9934109
7813,99342,9934201,9934202
7814,99342,9934202,9934203
7815,99342,9934203,9934204
7816,99342,9934204,9934205
7817,99342,9934205,9934206
7818,99342,9934206,9934207
7819,99342,9934207,9934208
7820,99342,9934208,9934209
7821,99342,9934209,9934210
7822,99342,9934210,9934211
7823,99342,9934211,9934212
7824,99342,9934212,9934213
7825,99343,9934301,9934302
7826,99343,9934302,9934303
7827,99343,9934303,9934304
7828,99343,9934304,9934305
7829,99343,9934305,9934306
7830,99343,9934306,9934307
7831,99343,9934307,9934308
7832,99343,9934308,9934309
7833,99343,9934309,9934310
7834,99344,9934401,9934402
7835,99344,9934402,9934403
7836,99344,9934403,9934404
7837,99344,9934404,9934405
7838,99344,9934405,9934406
7839,99401,9940101,9940102
7840,99401,9940102,9940103
7841,99401,9940103,9940104
7842,99401,9940104,9940105
7843,99401,9940105,9940106
7844,99401,9940106,9940107
7845,99401,9940107,9940108
7846,99401,9940108,9940109
7847,99401,9940109,9940110
7848,99401,9940110,9940111
7849,99401,9940111,9940112
7850,99401,9940112,9940113
7851,99401,9940113,9940114
7852,99401,9940114,9940115
7853,99401,9940115,9940116
7854,99401,9940116,9940117
7855,99401,9940117,9940118
7856,99402,9940201,9940202
7857,99402,9940202,9940203
7858,99402,9940203,9940204
7859,99402,9940204,9940205
7860,99402,9940205,9940206
7861,99402,9940206,9940207
7862,99402,9940207,9940208
7863,99402,9940208,9940209
7864,99402,9940209,9940210
7865,99402,9940210,9940211
7866,99402,9940211,9940212
7867,99403,9940301,9940302
7868,99403,9940302,9940303
7869,99403,9940303,9940304
7870,99403,9940304,9940305
7871,99403,9940305,9940306
7872,99403,9940306,9940307
7873,99403,9940307,9940308
7874,99403,9940308,9940309
7875,99403,9940309,9940310
7876,99403,9940310,9940311
7877,99403,9940311,9940312
7878,99403,9940312,9940313
7879,99403,9940313,9940314
7880,99403,9940314,9940315
7881,99403,9940315,9940319
7882,99403,9940316,9940317
7883,99403,9940317,9940318
7884,99403,9940319,9940316
7885,99404,9940401,9940402
7886,99404,9940402,9940403
7887,99404,9940403,9940404
7888,99404,9940404,9940405
7889,99404,9940405,9940406
7890,99404,9940406,9940407
7891,99404,9940407,9940408
7892,99404,9940408,9940409
7893,99404,9940409,9940410
7894,99404,9940410,9940411
7895,99404,9940411,9940412
7896,99404,9940412,9940413
7897,99404,9940413,9940414
7898,99404,9940414,9940415
7899,99405,9940501,9940502
7900,99405,9940502,9940503
7901,99405,9940503,9940504
7902,99405,9940504,9940505
7903,99405,9940505,9940506
7904,99405,9940506,9940507
7905,99405,9940507,9940508
7906,99405,9940508,9940509
7907,99405,9940509,9940510
7908,99405,9940510,9940511
7909,99405,9940511,9940512
7910,99405,9940512,9940513
7911,99405,9940513,9940514
7912,99405,9940514,9940515
7913,99405,9940515,9940516
7914,99405,9940516,9940517
7915,99405,9940517,9940518
7916,99405,9940518,9940519
7917,99405,9940519,9940520
7918,99405,9940520,9940521
7919,99405,9940521,9940522
7920,99405,9940522,9940523
7921,99405,9940523,9940524
7922,99406,9940601,9940602
7923,99406,9940602,9940603
7924,99406,9940603,9940604
7925,99406,9940604,9940605
7926,99406,9940605,9940606
7927,99406,9940606,9940607
7928,99406,9940607,9940608
7929,99406,9940608,9940609
7930,99406,9940609,9940610
7931,99406,9940610,9940611
7932,99406,9940611,9940612
7933,99406,9940612,9940613
7934,99407,9940701,9940702
7935,99407,9940702,9940703
7936,99407,9940703,9940704
7937,99407,9940704,9940705
7938,99407,9940705,9940706
7939,99407,9940706,9940707
7940,99407,9940707,9940708
7941,99407,9940708,9940709
7942,99407,9940709,9940710
7943,99407,9940710,9940711
7944,99407,9940711,9940712
7945,99407,9940712,9940713
7946,99407,9940713,9940714
7947,99408,9940801,9940802
7948,99408,9940802,9940839
7949,99408,9940803,9940804
7950,99408,9940804,9940805
7951,99408,9940805,9940806
7952,99408,9940806,9940807
7953,99408,9940807,9940808
7954,99408,9940808,9940809
7955,99408,9940809,9940840
7956,99408,9940810,9940811
7957,99408,9940811,9940812
7958,99408,9940812,9940813
7959,99408,9940813,9940814
7960,99408,9940814,9940815
7961,99408,9940815,9940816
7962,99408,9940816,9940817
7963,99408,9940817,9940818
7964,99408,9940818,9940819
7965,99408,9940819,9940820
7966,99408,9940820,9940821
7967,99408,9940821,9940822
7968,99408,9940822,9940823
7969,99408,9940823,9940824
7970,99408,9940824,9940825
7971,99408,9940825,9940826
7972,99408,9940826,9940827
7973,99408,9940827,9940828
7974,99408,9940828,9940841
7975,99408,9940829,9940830
7976,99408,9940830,9940831
7977,99408,9940831,9940832
7978,99408,9940832,9940833
7979,99408,9940833,9940834
7980,99408,9940834,9940835
7981,99408,9940835,9940836
7982,99408,9940836,9940837
7983,99408,9940837,9940838
7984,99408,9940839,9940803
7985,99408,9940840,9940810
7986,99408,9940841,9940829
7987,99409,9940901,9940902
7988,99409,9940902,9940903
7989,99409,9940903,9940904
7990,99409,9940904,9940905
7991,99409,9940905,9940906
7992,99409,9940906,9940907
7993,99409,9940907,9940908
7994,99409,9940908,9940909
7995,99409,9940909,9940910
7996,99409,9940910,9940911
7997,99409,9940911,9940912
7998,99409,9940912,9940913
7999,99409,9940913,9940914
8000,99410,9941001,9941002
8001,99410,9941002,9941003
8002,99410,9941003,9941004
8003,99410,9941004,9941005
8004,99410,9941005,9941006
8005,99410,9941006,9941007
8006,99410,9941007,9941008
8007,99410,9941008,9941009
8008,99410,9941009,9941010
8009,99410,9941010,9941011
8010,99410,9941011,9941012
8011,99410,9941012,9941013
8012,99410,9941013,9941014
8013,99410,9941014,9941015
8014,99412,9941201,9941202
8015,99412,9941202,9941203
8016,99412,9941203,9941204
8017,99413,9941301,9941302
8018,99413,9941302,9941303
8019,99413,9941303,9941304
8020,99413,9941304,9941305
8021,99413,9941305,9941306
8022,99413,9941306,9941307
8023,99413,9941307,9941308
8024,99413,9941308,9941321
8025,99413,9941309,9941310
8026,99413,9941310,9941311
8027,99413,9941311,9941312
8028,99413,9941312,9941313
8029,99413,9941313,9941322
8030,99413,9941314,9941315
8031,99413,9941315,9941316
8032,99413,9941316,9941317
8033,99413,9941317,9941318
8034,99413,9941318,9941319
8035,99413,9941319,9941320
8036,99413,9941321,9941309
8037,99413,9941322,9941314
8038,99414,9941401,9941425
8039,99414,9941402,9941403
8040,99414,9941403,9941404
8041,99414,9941404,9941405
8042,99414,9941405,9941406
8043,99414,9941406,9941407
8044,99414,9941407,9941408
8045,99414,9941408,9941409
8046,99414,9941409,9941410
8047,99414,9941410,9941411
8048,99414,9941411,9941412
8049,99414,9941412,9941413
8050,99414,9941413,9941414
8051,99414,9941414,9941415
8052,99414,9941415,9941416
8053,99414,9941416,9941417
8054,99414,9941417,9941418
8055,99414,9941418,9941419
8056,99414,9941419,9941420
8057,99414,9941420,9941421
8058,99414,9941421,9941422
8059,99414,9941422,9941423
8060,99414,9941423,9941424
8061,99414,9941425,9941402
8062,99415,9941501,9941502
8063,99415,9941502,9941503
8064,99415,9941503,9941504
8065,99415,9941504,9941505
8066,99415,9941505,9941506
8067,99415,9941506,9941507
8068,99415,9941507,9941508
8069,99415,9941508,9941509
8070,99415,9941509,9941510
8071,99415,9941510,9941511
8072,99415,9941511,9941512
8073,99415,9941512,9941513
8074,99416,9941601,9941602
8075,99416,9941602,9941603
8076,99416,9941603,9941604
8077,99416,9941604,9941605
8078,99416,9941605,9941606
8079,99416,9941606,9941607
8080,99416,9941607,9941608
8081,99416,9941608,9941609
8082,99416,9941609,9941610
8083,99416,9941610,9941619
8084,99416,9941611,9941612
8085,99416,9941612,9941613
8086,99416,9941613,9941614
8087,99416,9941614,9941615
8088,99416,9941615,9941616
8089,99416,9941619,9941611
8090,99417,9941701,9941702
8091,99417,9941702,9941703
8092,99417,9941703,9941704
8093,99417,9941704,9941705
8094,99417,9941705,9941706
8095,99417,9941706,9941707
8096,99417,9941707,9941708
8097,99417,9941708,9941709
8098,99417,9941709,9941710
8099,99417,9941710,9941711
8100,99417,9941711,9941712
8101,99418,9941801,9941802
8102,99418,9941802,9941803
8103,99418,9941803,9941804
8104,99418,9941804,9941805
8105,99418,9941805,9941806
8106,99418,9941806,9941807
8107,99418,9941808,9941801
8108,99419,9941901,9941902
8109,99419,9941902,9941903
8110,99419,9941903,9941904
8111,99419,9941904,9941905
8112,99419,9941905,9941906
8113,99419,9941906,9941907
8114,99419,9941907,9941908
8115,99419,9941908,9941909
8116,99419,9941909,9941910
8117,99419,9941910,9941911
8118,99419,9941911,9941912
8119,99419,9941912,9941913
8120,99419,9941913,9941914
8121,99419,9941914,9941915
8122,99419,9941915,9941916
8123,99419,9941916,9941917
8124,99419,9941917,9941918
8125,99419,9941918,9941919
8126,99419,9941919,9941920
8127,99419,9941920,9941921
8128,99419,9941921,9941922
8129,99419,9941922,9941923
8130,99420,9942001,9942002
8131,99420,9942002,9942003
8132,99420,9942003,9942004
8133,99420,9942004,9942005
8134,99420,9942005,9942006
8135,99420,9942006,9942022
8136,99420,9942007,9942008
8137,99420,9942008,9942009
8138,99420,9942009,9942010
8139,99420,9942010,9942011
8140,99420,9942011,9942012
8141,99420,9942012,9942013
8142,99420,9942013,9942014
8143,99420,9942014,9942015
8144,99420,9942015,9942016
8145,99420,9942016,9942017
8146,99420,9942017,9942018
8147,99420,9942018,9942019
8148,99420,9942019,9942020
8149,99420,9942020,9942021
8150,99420,9942022,9942023
8151,99420,9942023,9942007
8152,99421,9942101,9942102
8153,99421,9942102,9942124
8154,99421,9942103,9942104
8155,99421,9942104,9942105
8156,99421,9942105,9942106
8157,99421,9942106,9942107
8158,99421,9942107,9942108
8159,99421,9942108,9942109
8160,99421,9942109,9942110
8161,99421,9942110,9942125
8162,99421,9942111,9942112
8163,99421,9942112,9942126
8164,99421,9942113,9942114
8165,99421,9942114,9942115
8166,99421,9942115,9942116
8167,99421,9942116,9942117
8168,99421,9942117,9942118
8169,99421,9942118,9942119
8170,99421,9942119,9942122
8171,99421,9942119,9942120
8172,99421,9942122,9942123
8173,99421,9942124,9942103
8174,99421,9942125,9942111
8175,99421,9942126,9942113
8176,99422,9942201,9942202
8177,99422,9942202,9942203
8178,99422,9942203,9942204
8179,99422,9942204,9942206
8180,99422,9942206,9942207
8181,99422,9942207,9942208
8182,99422,9942208,9942209
8183,99422,9942209,9942210
8184,99422,9942210,9942211
8185,99422,9942211,9942214
8186,99422,9942212,9942213
8187,99422,9942213,9942201
8188,99422,9942214,9942212
8189,99423,1140514,9942301
8190,99423,1140515,1140514
8191,99423,1140516,1140515
8192,99423,1140517,1140516
8193,99423,1140518,1140517
8194,99423,1140519,1140518
8195,99423,1140520,1140519
8196,99423,1140521,1140520
8197,99423,1140522,1140521
8198,99423,1140523,1140522
8199,99423,1140524,1140523
8200,99424,1140313,1140312
8201,99424,1140314,1140313
8202,99424,1140315,1140314
8203,99424,1140316,1140315
8204,99424,1140317,1140316
8205,99424,1140318,1140317
8206,99424,1140319,1140318
8207,99424,1140320,1140319
8208,99424,1140321,1140320
8209,99425,1140502,1140503
8210,99425,1140503,1140504
8211,99425,1140504,1140505
8212,99425,1140505,1140506
8213,99425,1140506,1140507
8214,99425,1140507,1140508
8215,99425,1140508,1140509
8216,99425,1140510,1140511
8217,99425,1140511,1140512
8218,99425,1140512,1140513
8219,99425,1141548,1141549
8220,99425,1141549,1141550
8221,99425,1141550,1141551
8222,99425,1141551,1141552
8223,99425,1141552,1141553
8224,99425,1141553,1141554
8225,99425,1141554,1141555
8226,99425,1141555,1140502
8227,99425,9942501,1141548
8228,99426,1141544,1141545
8229,99426,1141545,1141546
8230,99426,1141546,1141547
8231,99426,9942601,1141544
8232,99427,1140306,1140307
8233,99427,1140307,1140308
8234,99427,1140308,1140309
8235,99427,1140309,1140310
8236,99427,1140310,1140311
8237,99427,1140311,9942702
8238,99427,9942701,1140306
8239,99501,9950101,9950102
8240,99501,9950102,9950103
8241,99501,9950103,9950104
8242,99501,9950104,9950105
8243,99501,9950105,9950106
8244,99501,9950106,9950107
8245,99501,9950107,9950108
8246,99501,9950108,9950109
8247,99501,9950109,9950110
8248,99501,9950110,9950111
8249,99501,9950111,9950112
8250,99501,9950112,9950113
8251,99501,9950113,9950114
8252,99501,9950114,9950115
8253,99501,9950115,9950116
8254,99502,9950201,9950202
8255,99502,9950202,9950203
8256,99502,9950203,9950204
8257,99502,9950204,9950205
8258,99502,9950205,9950206
8259,99502,9950206,9950207
8260,99502,9950207,9950208
8261,99502,9950208,9950209
8262,99502,9950209,9950210
8263,99502,9950210,9950211
8264,99502,9950211,9950212
8265,99502,9950212,9950213
8266,99503,9950301,9950302
8267,99503,9950302,9950303
8268,99503,9950303,9950304
8269,99503,9950304,9950305
8270,99503,9950305,9950306
8271,99503,9950306,9950307
8272,99503,9950307,9950308
8273,99503,9950308,9950309
8274,99503,9950309,9950310
8275,99504,9950401,9950402
8276,99504,9950402,9950403
8277,99504,9950403,9950404
8278,99504,9950404,9950405
8279,99504,9950405,9950406
8280,99504,9950406,9950407
8281,99504,9950407,9950408
8282,99504,9950408,9950409
8283,99504,9950409,9950410
8284,99504,9950410,9950411
8285,99504,9950411,9950412
8286,99504,9950412,9950413
8287,99504,9950413,9950414
8288,99504,9950414,9950415
8289,99505,9950501,9950502
8290,99505,9950502,9950503
8291,99505,9950503,9950504
8292,99505,9950504,9950505
8293,99505,9950505,9950506
8294,99505,9950506,9950507
8295,99505,9950507,9950508
8296,99505,9950508,9950509
8297,99505,9950509,9950510
8298,99505,9950510,9950539
8299,99505,9950511,9950512
8300,99505,9950512,9950513
8301,99505,9950513,9950514
8302,99505,9950514,9950515
8303,99505,9950515,9950516
8304,99505,9950516,9950517
8305,99505,9950517,9950518
8306,99505,9950518,9950519
8307,99505,9950519,9950520
8308,99505,9950520,9950521
8309,99505,9950521,9950522
8310,99505,9950522,9950523
8311,99505,9950523,9950524
8312,99505,9950524,9950525
8313,99505,9950525,9950526
8314,99505,9950526,9950527
8315,99505,9950527,9950528
8316,99505,9950528,9950529
8317,99505,9950529,9950530
8318,99505,9950530,9950531
8319,99505,9950531,9950532
8320,99505,9950532,9950533
8321,99505,9950533,9950534
8322,99505,9950534,9950535
8323,99505,9950535,9950538
8324,99505,9950536,9950537
8325,99505,9950538,9950536
8326,99505,9950539,9950511
8327,99506,9950601,9950602
8328,99506,9950602,9950603
8329,99506,9950603,9950604
8330,99506,9950604,9950605
8331,99506,9950605,9950606
8332,99506,9950606,9950607
8333,99506,9950607,9950608
8334,99506,9950608,9950609
8335,99506,9950609,9950610
8336,99506,9950610,9950611
8337,99506,9950611,9950612
8338,99506,9950612,9950613
8339,99506,9950613,9950614
8340,99506,9950614,9950615
8341,99506,9950615,9950616
8342,99506,9950616,9950617
8343,99506,9950617,9950618
8344,99507,9950701,9950702
8345,99507,9950702,9950703
8346,99507,9950703,9950704
8347,99507,9950704,9950705
8348,99507,9950705,9950706
8349,99507,9950706,9950707
8350,99507,9950707,9950708
8351,99507,9950708,9950709
8352,99507,9950709,9950710
8353,99507,9950710,9950711
8354,99507,9950711,9950712
8355,99507,9950712,9950713
8356,99507,9950713,9950714
8357,99507,9950714,9950715
8358,99507,9950715,9950716
8359,99507,9950716,9950717
8360,99507,9950717,9950718
8361,99507,9950718,9950719
8362,99508,9950801,9950802
8363,99508,9950802,9950803
8364,99508,9950803,9950804
8365,99508,9950804,9950805
8366,99508,9950805,9950806
8367,99508,9950806,9950807
8368,99508,9950807,9950808
8369,99508,9950808,9950809
8370,99508,9950809,9950810
8371,99508,9950810,9950811
8372,99508,9950811,9950812
8373,99508,9950812,9950813
8374,99508,9950813,9950814
8375,99509,9950901,9950902
8376,99509,9950902,9950903
8377,99509,9950903,9950904
8378,99509,9950904,9950905
8379,99509,9950905,9950906
8380,99509,9950906,9950907
8381,99509,9950907,9950908
8382,99509,9950908,9950909
8383,99509,9950909,9950910
8384,99509,9950910,9950911
8385,99510,9951001,9951002
8386,99510,9951002,9951003
8387,99510,9951003,9951004
8388,99510,9951004,9951005
8389,99510,9951005,9951006
8390,99511,9951101,9951102
8391,99511,9951102,9951103
8392,99511,9951103,9951104
8393,99511,9951104,9951105
8394,99511,9951105,9951106
8395,99511,9951106,9951107
8396,99511,9951107,9951108
8397,99511,9951108,9951109
8398,99511,9951109,9951110
8399,99511,9951110,9951111
8400,99511,9951111,9951112
8401,99511,9951112,9951113
8402,99511,9951113,9951114
8403,99511,9951114,9951115
8404,99511,9951115,9951116
8405,99511,9951116,9951117
8406,99511,9951117,9951118
8407,99511,9951118,9951119
8408,99511,9951119,9951120
8409,99511,9951120,9951121
8410,99511,9951121,9951122
8411,99511,9951122,9951123
8412,99512,9951201,9951202
8413,99512,9951202,9951203
8414,99512,9951203,9951204
8415,99512,9951204,9951205
8416,99512,9951205,9951206
8417,99512,9951206,9951207
8418,99512,9951207,9951208
8419,99512,9951208,9951209
8420,99513,9951301,9951302
8421,99513,9951302,9951303
8422,99513,9951303,9951304
8423,99513,9951304,9951305
8424,99513,9951305,9951306
8425,99513,9951306,9951307
8426,99513,9951307,9951308
8427,99513,9951308,9951309
8428,99513,9951309,9951310
8429,99513,9951310,9951311
8430,99513,9951311,9951312
8431,99513,9951312,9951313
8432,99513,9951313,9951314
8433,99513,9951314,9951315
8434,99513,9951315,9951316
8435,99513,9951316,9951317
8436,99513,9951317,9951318
8437,99513,9951318,9951319
8438,99513,9951319,9951320
8439,99513,9951320,9951321
8440,99513,9951321,9951322
8441,99514,9951401,9951402
8442,99514,9951402,9951403
8443,99514,9951403,9951404
8444,99514,9951404,9951405
8445,99514,9951405,9951406
8446,99514,9951406,9951407
8447,99514,9951407,9951408
8448,99514,9951408,9951409
8449,99514,9951409,9951410
8450,99514,9951410,9951411
8451,99514,9951411,9951412
8452,99514,9951412,9951413
8453,99514,9951413,9951414
8454,99514,9951414,9951415
8455,99514,9951415,9951416
8456,99514,9951416,9951417
8457,99514,9951417,9951418
8458,99514,9951418,9951419
8459,99514,9951419,9951420
8460,99514,9951420,9951421
8461,99514,9951421,9951422
8462,99514,9951422,9951423
8463,99514,9951423,9951424
8464,99514,9951424,9951425
8465,99514,9951425,9951426
8466,99514,9951426,9951427
8467,99514,9951427,9951428
8468,99514,9951428,9951401
8469,99515,9951501,9951502
8470,99515,9951502,9951503
8471,99515,9951503,9951504
8472,99515,9951504,9951505
8473,99515,9951505,9951506
8474,99515,9951506,9951507
8475,99516,9951601,9951602
8476,99516,9951602,9951603
8477,99516,9951603,9951604
8478,99516,9951604,9951605
8479,99516,9951605,9951606
8480,99516,9951606,9951607
8481,99516,9951607,9951608
8482,99516,9951608,9951609
8483,99516,9951609,9951610
8484,99516,9951610,9951611
